Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045
PL,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.425402412,0.409928773,0.400855672,,
PT,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,8.91631488,7.363673536,4.210374482,0.818845244,,,
PT,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,3.125403435,2.550570164,3.389741185,,,,
PT,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,0.659422232,0.556695911,,,,,
PT,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,2.764670459,2.701402966,2.877773899,2.75984093,2.086217793,1.059448756,
PT,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.620551583,0.454768976,0.028807642,0.018041308,0.008965359,,
PT,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,10.71958206,10.78015066,8.250664911,7.730715525,5.071914127,1.261243836,
PT,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.264605438,0.107435378,,,,,
PT,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,1.064366941,0.269725994,,,,,
PT,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,0.8931382,1.204665351,0.421889396,0.283673696,0.087047348,0.006593572,
PT,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.249424464,,0.002645783,0.030991681,0.012816429,0.003304345,
PT,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,2.383278939,2.372122602,1.988640902,1.839794201,1.849569211,0.891484842,
PT,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,1.723740047,0.10919608,0.038658993,0.050083499,0.024867848,,
PT,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.16985154,0.13307473,,,,,
PT,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,29.62019033,28.79823131,21.31202046,13.08620497,,,
PT,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,1.403439842,1.381891666,1.15643209,,
PT,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.052388318,0.055149893,0.056835073,0.013984066,,,
PT,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.438823579,0.424950652,0.384043648,0.320462088,0.30486886,,
PT,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.125185255,0.096671424,,,,,
PT,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,11.23162363,9.817053846,6.325946927,3.69666575,,,
PT,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.1681142,0.161999194,0.158413608,,
RO,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,1.1987712,0.990023331,0.566071941,0.110091233,,,
RO,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,12.415728,9.782805364,5.590933416,1.086847922,,,
RO,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,2.614615945,2.133728191,2.340317084,,,,
RO,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,0.120520632,0.101745649,,,,,
RO,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,1.349959821,1.524431703,1.617274169,1.602449845,1.048658143,0.333545023,
RO,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.014813107,0.001536376,0.001220682,0.000368009,0.000193475,,
RO,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.000878997,,,,,,
RO,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.330358279,0.146530125,0.004783097,0.004487168,0.005049943,,
RO,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,14.89030426,16.36714979,16.13908696,15.34512294,7.665469084,3.314960564,
RO,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,2.705683771,0.274230668,,,,,
RO,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,1.279805117,0.243241161,,,,,
RO,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,12.23793111,12.2616858,8.693704075,2.942094029,0.676563099,0.190331339,0.011663467
RO,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.619170327,0.154619862,0.310502153,0.174070936,0.076776499,,
RO,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,11.50845146,9.657028682,8.882849148,7.275226119,3.222350492,1.837395758,
RO,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.340156373,0.086212646,0.016609999,0.009914587,0.004922868,0.001963916,
RO,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.898433788,0.113832824,0.013144328,0.026107356,0.012963027,0.00515187,
RO,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.849677754,0.698044583,,,,,
RO,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,44.50312189,43.10560773,31.90013942,19.58762023,,,
RO,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,2.100688986,2.068435365,1.730964221,,
RO,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.579315175,0.559031862,0.576113841,0.048549458,,,
RO,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.427772362,0.414248807,0.374371994,0.357019035,0.339646998,,
RO,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.191765549,0.127892903,,,,,
RO,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,10.45668985,9.022976679,5.814256751,3.397651614,,,
RO,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.154515859,0.148895481,0.145599923,,
SE,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.23430528,0.19350456,0.110641334,0.021517832,,,
SE,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.361856607,0.295302889,,,,,
SE,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,7.919467271,7.052793705,6.599306956,5.843229248,4.854441278,2.347544107,
SE,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.031185488,0.003160545,0.000370564,0.000736017,0.000365453,,
SE,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.755648365,0.287298082,0.011065379,0.021978131,0.010920101,,
SE,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,12.22381596,13.17611355,13.92426794,12.56598153,8.948681063,0.350801575,
SE,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,3.54266893,1.795320861,,,,,
SE,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,13.21042045,12.72416301,9.823307749,3.128453778,1.126139164,0.188185414,
SE,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.08138983,,0.023641883,0.008588742,0.006664223,,
SE,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,18.02352882,17.63604112,12.87219592,4.301097575,3.681030723,1.350259926,
SE,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.722927718,0.005327004,0.010581035,0.021016125,0.01043509,0.004144847,
SE,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,1.416850105,1.165572542,,,,,
SE,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,70.49912744,68.28527086,50.53425239,31.02951155,,,
SE,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,3.32778318,3.276688964,2.742087791,,
SE,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.764763096,0.805076482,0.74670902,0.077436475,,,
SE,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,1.015852212,0.983737157,0.825536878,0.7267121,0.633738715,,
SE,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.165598235,0.127879415,,,,,
SE,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,14.35666322,12.45705724,8.081216213,4.722384733,,,
SE,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.036287465,0.214761081,0.206949336,0.202368852,,
SI,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,2.791062857,2.199180321,1.256845075,0.244324043,,,
SI,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.112509517,0.09181644,0.140932041,,,,
SI,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,0.480276792,0.522310371,0.547537891,0.546439671,0.367400068,0.154306419,
SI,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.039371678,0.015978311,0.003095302,0.000930845,0.000472939,,
SI,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.014032722,0.012814156,0.00116363,0.000346681,0.000183613,,
SI,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.062113035,0.023678908,0.00160694,0.00073911,0.000911233,,
SI,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,1.51195694,1.549233857,1.568545753,1.464438081,0.709423454,0.194177231,
SI,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.122671395,0.01557428,,,,,
SI,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,1.975804182,2.007295638,1.126881495,0.577638326,0.10221574,0.026451482,
SI,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.088102682,0.02806141,0.036318611,0.01994836,0.008298903,,
SI,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,2.041991031,2.010843109,1.778807004,0.890537375,0.54905713,0.189591387,
SI,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.656492047,0.015278808,0.030348317,0.019092114,0.009479765,0.003765389,
SI,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.199610147,0.163987795,,,,,
SI,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,10.45487499,10.12656463,7.494125258,4.601612476,,,
SI,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.493503373,0.485926206,0.406645956,,
SI,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.136095345,0.131330298,0.135343273,0.011405459,,,
SI,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.16937124,0.164016753,0.135875682,0.11779777,0.100859309,,
SI,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.046016501,0.033758421,,,,,
SI,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,2.727660235,2.365748778,1.534722608,0.896839092,,,
SI,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.006891437,0.040785778,0.039302231,0.03843234,,
SK,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.578699733,0.47792793,,,,,
SK,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,1.293030857,1.018826218,0.582265448,0.113189327,,,
SK,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.586658979,0.478758957,1.496613162,0.096117623,,,
SK,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,0.199993263,0.16883785,,,,,
SK,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,1.092265647,0.998339509,1.096034198,1.193847799,1.210219638,0.562050093,
SK,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.001764359,,,,,,
SK,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.034127671,0.030588631,0.001349811,0.000808923,0.000413129,,
SK,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.020494682,0.008201066,0.001028298,0.000621604,0.000308644,,
SK,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,5.978648544,6.154632571,6.144994915,5.994677757,1.512487122,1.241007971,
SK,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.096897766,0.044275127,,,,,
SK,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.011451402,,,,,,
SK,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,16.76928016,16.40820774,12.49294436,4.27515722,1.492853645,0.315962405,
SK,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.148974602,,0.063247231,0.02909568,0.012175023,0.004708691,
SK,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,8.250364736,8.08767994,7.082020638,4.363958872,1.720943287,0.567293402,
SK,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.53551168,0.101861734,0.014680594,0.01558625,0.007739006,,
SK,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.052500047,0.003346259,0.000774949,0.001539209,0.00076426,0.000306485,
SK,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.382801728,0.314487076,,,,,
SK,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,20.04980346,19.42018731,14.37183502,8.824727776,,,
SK,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.946414532,0.931883445,0.779843996,,
SK,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.260996418,0.251858263,0.259554135,0.021872782,,,
SK,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.138104934,0.133738898,0.120864797,0.115262449,0.109653943,,
SK,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.061910892,0.041289813,,,,,
SK,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,3.375908753,2.893539478,1.877114128,1.096920917,,,
SK,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.008428894,0.049884949,0.048070428,0.047006468,,
TR,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,25.2892288,20.8854922,11.94183079,2.322480196,,,
TR,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,22.44901029,17.68839477,10.10902637,1.965141326,,,
TR,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,28.19333743,23.00793698,31.34229457,9.336268129,,,
TR,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,1.241069305,1.047732658,,,,,
TR,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,11.43526045,12.43930456,14.09447528,14.18973709,9.880765425,2.259900998,
TR,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,1.462599381,0.263608473,0.100966255,0.02230196,0.020507186,,
TR,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,3.752795185,3.354828721,0.292769291,0.021806264,0.043309664,,
TR,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.596831347,0.340328032,0.029105299,0.008672852,0.017225247,,
TR,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,33.61757849,39.29815676,42.0436187,37.56497282,26.3713693,6.03333026,
TR,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,16.2593623,4.547057712,,,,,
TR,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,2.56469317,1.137371706,,,,,
TR,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,50.76298075,50.60920271,31.88813583,14.08303418,3.043592733,0.84451659,0.064775112
TR,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.734076233,,,0.177178703,0.059871212,,
TR,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,40.23279929,41.01886591,29.89409406,16.18994482,11.01855868,2.180871909,
TR,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,24.25604544,12.18297252,0.526297598,0.704671665,0.349889056,,
TR,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,2.780777788,0.528453805,0.040677375,0.080793682,0.040123656,0.015937228,
TR,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,4.247309598,3.942953514,,,,,
TR,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,222.4590863,194.4187925,136.7793334,83.98651814,,,
TR,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,9.00719697,8.868902001,7.421915282,,
TR,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,2.895840087,2.834591114,2.77391131,0.242685627,,,
TR,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,1.611805575,1.560850106,1.293048229,1.121011474,0.959818189,,
TR,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.437911728,0.321258864,,,,,
TR,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,25.95752376,22.66514531,14.6050443,8.534685425,,,
TR,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.388134041,0.374016006,0.365737776,,
UK,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,58.54980173,48.35423954,27.64781128,,,,
UK,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,35.85771247,29.26265792,38.14094241,23.329297,1.969816176,,
UK,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,14.32812292,12.0960548,,,,,
UK,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,9.785452962,9.615129269,9.918677832,9.443923081,7.222354253,2.801424185,
UK,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.805365224,0.408237072,0.062865142,0.018746795,0.009308304,,
UK,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,1.995379184,1.264075546,0.080168486,0.057986746,0.02879203,,
UK,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,51.58598696,51.37923363,51.91892794,47.18313424,32.42857389,14.19580086,
UK,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,4.657718251,0.708122246,,,,,
UK,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,21.65704205,11.72077478,,,,,
UK,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,29.21989885,23.83640403,9.672471452,5.576100918,2.686185214,0.445523485,
UK,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,1.003359713,0.631082544,,,0.083278378,0.063319508,
UK,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,79.07388251,68.16992119,55.60373603,26.31216203,20.48122544,10.41524511,1.686098322
UK,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,3.107299712,3.473439033,0.297061772,0.177012172,0.087902209,,
UK,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,9.990807247,17.37325882,0.365321424,0.725603932,0.360289856,0.143113977,
UK,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,2.555008114,2.06594932,,,,,
UK,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,231.6612831,224.7774316,166.3456748,102.141118,,,
UK,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,10.95420062,10.78601168,9.026243039,,
UK,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,2.758197086,2.419659565,2.244235999,0.232735538,,,
UK,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,3.990452403,3.864298617,3.143078845,2.997390279,2.534703595,,
UK,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,1.301000022,0.954433877,,,,,
UK,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,78.03575332,67.6962897,43.91633941,25.66319788,,,
UK,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.197199602,1.16709172,1.124639785,1.099747728,,
NONEU_Balkan,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,33.18456,26.14732632,14.94335776,2.904909812,,,
NONEU_Balkan,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.05097749,0.041601562,1.201543756,,,,
NONEU_Balkan,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,1.047828814,1.193531881,1.473572789,1.474256553,0.906205836,0.218349694,
NONEU_Balkan,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.055354241,0.022474987,0.00435958,0.000338526,0.000644917,,
NONEU_Balkan,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.229737489,0.205439856,0.017966446,0.001340502,0.002662385,,
NONEU_Balkan,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.423666713,0.268601048,0.004441461,0.005091494,0.010112272,,
NONEU_Balkan,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,3.241292256,4.443668024,4.646325264,4.059669663,2.992387587,0.427749531,
NONEU_Balkan,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.927568357,0.376023824,,,,,
NONEU_Balkan,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,1.986600769,,,,,,
NONEU_Balkan,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,5.865716715,5.92904393,3.601240779,1.612761291,0.3481133,0.094447306,
NONEU_Balkan,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.150731572,,0.008630422,0.04266436,0.016844886,,
NONEU_Balkan,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,3.323865464,3.539828121,3.53452147,2.237452801,1.345736714,0.248255572,
NONEU_Balkan,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,1.79755136,0.613584708,0.118079221,0.070376247,0.03495451,,
NONEU_Balkan,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,1.379281788,0.305055075,0.088046137,0.052466313,0.026058331,0.010362117,
NONEU_Balkan,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.808400879,0.694133007,,,,,
NONEU_Balkan,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,42.34118485,35.17827438,26.03354683,15.9853605,,,
NONEU_Balkan,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,1.714361946,1.688039924,1.412631384,,
NONEU_Balkan,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.551172364,0.539514696,0.52796536,0.046190952,,,
NONEU_Balkan,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.305154098,0.295506985,0.24480556,0.212234807,0.181716988,,
NONEU_Balkan,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.082907368,0.060822136,,,,,
NONEU_Balkan,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,4.914392199,4.291064676,2.765091017,1.615824062,,,
NONEU_Balkan,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.073483238,0.07081035,0.069243079,,
