Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045
LU,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.002251317,0.01332403,0.01283938,0.012555201,,
LV,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.767726566,0.626524067,2.016603462,0.068912601,,,
LV,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,0.084791208,0.096846825,0.091881769,0.081221581,0.070909939,,
LV,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.000816828,,,,,,
LV,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.013987796,0.00720271,0.000700435,0.000429203,0.00022046,,
LV,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,1.32314622,1.399056651,1.570977371,1.573239534,1.316179638,0.086157134,
LV,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.011127311,0.001165748,,,,,
LV,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.32011737,0.243626239,,,,,
LV,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.040990467,0.025657104,0.010868002,0.006076734,0.001281889,,
LV,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,2.617056192,2.547956159,2.348675941,0.889464809,0.74252894,0.274817102,0.134317899
LV,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.0771936,0.01474921,0.003792834,0.002272995,0.001139354,,
LV,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.293268988,0.113886864,0.014321655,0.008539651,0.004247523,0.001692966,
LV,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.84308055,0.70319348,,,,,
LV,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,15.3815583,14.64976759,11.75135463,6.736756127,,,
LV,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,,0.640267495,0.588281314,,
LV,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.227531794,0.383241288,0.281277961,0.023038847,,,
LV,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.033211594,0.032161646,0.029065671,0.021244261,0.019777256,,
LV,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.008120937,0.006271206,,,,,
LV,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,1.814704441,1.587868351,1.02319607,0.597920582,,,
LV,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.027191785,0.026202708,0.025622754,,
NL,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,23.83859456,19.68746396,11.25682657,2.189258684,,,
NL,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,14.30650593,11.67521184,19.82006245,27.85778637,7.249666796,,
NL,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,0.059411579,0.050156306,,,,,
NL,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,5.972154843,6.373031007,6.54913117,6.434550373,6.286141006,2.278242208,
NL,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.08069245,0.036938871,0.006321391,0.001883339,0.000945879,,
NL,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.898439046,0.341498472,0.014140434,0.012603594,0.012994908,,
NL,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,44.81689524,46.41971799,44.93181855,42.84871674,32.47771209,13.80582512,
NL,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.173504974,0.017626117,,,,,
NL,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.099044301,0.050316905,,,,,
NL,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,18.13860757,17.04514949,14.29773784,4.294590748,1.742282636,0.330735848,
NL,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.841997264,0.772984603,0.46840588,0.265875827,0.121922252,,
NL,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,33.78076323,32.30605658,27.56437254,9.145598561,7.734155589,4.130654528,1.072375339
NL,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.006947424,0.00074624,9.80905E-05,0.000194828,,,
NL,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.603371106,0.004445422,0.008829949,0.017538105,0.008715505,0.003473499,
NL,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.584811017,0.493430887,,,,,
NL,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,71.13044932,67.10724116,49.66245604,30.49420305,,,
NL,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,3.270373619,3.22016086,2.694782408,,
NL,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,8.207141276,8.418236389,8.447165288,0.173898792,,,
NL,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.310542295,0.228908706,,,,,
NL,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,17.73027525,15.39349425,9.98615908,5.835567807,,,
NL,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.044841319,0.265385588,0.255732421,0.250072203,,
NO,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.75514469,0.616256287,,,,,
NO,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,0.9897802,1.019998714,1.115862678,0.975323763,0.846573138,0.078519263,
NO,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.391318561,0.287665925,0.013358745,0.011396068,0.005658464,,
NO,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,1.004722555,1.224925642,1.344445958,1.320602847,1.226220825,0.082719309,
NO,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.552400084,0.228686754,,,,,
NO,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.184018841,0.05840355,,,,,
NO,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,32.63002578,29.26285824,25.88542231,8.010332035,2.183409073,0.452764617,
NO,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.096484503,0.1118826,0.028019165,0.016291414,0.007881726,,
NO,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,6.623938933,6.764508779,4.72710688,1.896714354,1.355245626,0.71601128,0.281571603
NO,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.697126118,0.044161614,0.010201012,0.020261321,0.010067657,0.003998902,
NO,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.359639629,0.306615585,,,,,
NO,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,26.63280216,25.79646267,19.0905731,11.72217121,,,
NO,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,1.257153021,1.237850908,1.035891993,,
NO,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.575602771,0.557405719,0.472263937,0.420348574,0.371331083,,
NO,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.064743644,0.049996785,,,,,
NO,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,7.157661248,6.210593263,4.028972974,2.354393196,,,
NO,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.018091487,0.107071333,0.103176707,0.10089306,,
PL,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,59.97479558,49.53109227,28.32070786,5.50788939,,,
PL,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,46.64598429,36.75407397,21.00517926,4.083295889,,,
PL,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,3.136160234,2.559348541,20.32297068,18.88305146,13.15600993,,
PL,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,1.459707774,1.232311121,,,,,
PL,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,5.465648677,6.036019004,7.295790976,7.439024836,7.434324383,4.056994729,
PL,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,2.863607424,2.280867478,0.217013448,0.016646981,0.033062753,,
PL,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.015399071,0.014054236,0.00125672,0.000104004,0.000206564,,
PL,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.37397214,0.165962435,0.018256012,0.002723216,0.00540861,,
PL,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,16.96741907,21.0492858,30.71322236,30.06008469,22.49727779,14.71851114,
PL,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,30.01431135,21.52715362,,,,,
PL,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,1.483565011,0.187961023,,,,,
PL,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,21.1417471,21.70339318,14.29870154,10.74679788,3.016051096,0.764863268,
PL,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.691758781,0.049163673,0.400384523,0.465254523,0.060178034,,
PL,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,37.16803776,38.31811596,34.77178892,15.66322197,9.348829845,5.262844341,1.859742664
PL,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,28.97343211,16.18067991,0.965065395,0.841722425,0.417949314,0.166014906,
PL,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,2.8956432,0.366858012,0.042361399,0.084138502,0.041784452,0.016608577,
PL,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,2.823280984,2.307685409,,,,,
PL,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,194.3304159,192.5835449,139.5713645,85.70090703,,,
PL,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,9.191057888,9.049939951,7.573416372,,
PL,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.38097557,0.563139097,0.413313027,0.075816851,,,
PL,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.548934203,0.520948644,0.471598475,0.343835356,0.320843263,,
PL,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.357936062,0.276407863,0.045024441,0.028448467,,,
PL,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,28.41550482,24.84143742,16.0074109,9.354180218,,,
PL,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.425402412,0.409928773,0.400855672,,
PT,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,8.91631488,7.363673536,4.210374482,0.818845244,,,
PT,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,3.125412164,2.550577287,3.096234375,,,,
PT,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,0.659422232,0.556695911,,,,,
PT,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,2.764670459,2.85961585,2.877773899,2.75984093,2.624109988,1.176576464,
PT,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.620551583,0.235888742,0.028807642,0.018041308,0.008965359,,
PT,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,10.71958206,10.94629533,7.920629895,7.402956612,4.756496733,1.319837715,
PT,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.264605438,0.040288267,,,,,
PT,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,1.064366941,,,,,,
PT,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,0.8931382,1.204665351,0.421889396,0.283673696,0.087047348,0.007411481,
PT,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.249424464,,0.002645783,0.030991681,0.012816429,,
PT,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,2.383278612,2.372048722,2.067702216,1.854998634,1.851080232,0.97615593,0.359767781
PT,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,1.723740047,0.10919608,0.072830358,0.050083499,0.024867848,,
PT,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.16985154,0.13307473,,,,,
PT,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,29.62019033,28.79823131,21.28658277,13.06120756,,,
PT,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,1.423400106,1.401545463,1.15643209,,
PT,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.052388318,0.055149893,0.056835073,0.013984066,,,
PT,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.438823579,0.416451639,0.377000613,0.314627922,0.300038059,,
PT,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.125185255,0.096671424,,,,,
PT,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,11.23162363,9.751339514,6.325946927,3.69666575,,,
PT,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.028405697,0.1681142,0.161999194,0.158413608,,
RO,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,1.1987712,0.990023331,0.566071941,0.110091233,,,
RO,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,12.415728,9.782805364,5.590933416,1.086847922,,,
RO,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,2.614615945,2.133728191,2.67791836,,,,
RO,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,0.120520632,0.101745649,,,,,
RO,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,1.349959821,1.547169365,1.617274169,1.602449845,1.27695429,,
RO,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.014813107,0.008450068,0.001220682,0.000368009,0.000193475,,
RO,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.000878997,,,,,,
RO,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.330358279,0.110346839,0.004783097,0.004487168,0.005049943,,
RO,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,14.89030426,16.32649326,16.13908696,15.42298787,7.773357514,1.381696773,
RO,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,2.705683771,0.274230668,,,,,
RO,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,1.279805117,0.324321547,,,,,
RO,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,12.23793111,12.2616858,8.693704075,2.279095858,0.676563099,0.181017307,0.011663467
RO,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.619170327,0.154619862,0.310502153,0.174070936,0.076776499,,
RO,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,11.50845146,9.755829531,8.882849148,7.26325426,3.216626508,1.73077502,0.709872393
RO,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.340156373,0.043106323,0.016609999,0.009914587,0.004922868,0.001963916,
RO,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.898433788,0.00661749,0.013144328,0.026107356,0.012963027,0.00515187,
RO,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.849677754,0.698044583,,,,,
RO,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,44.50312189,43.10560773,31.90013942,19.58762023,,,
RO,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,2.100688986,2.068435365,1.730964221,,
RO,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.579315175,0.573148829,0.576113841,0.048549458,,,
RO,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.427772362,0.405963831,0.367506329,0.351331795,0.331978944,,
RO,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.191765549,0.127892903,,,,,
RO,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,10.45668985,9.022976679,5.814256751,3.397651614,,,
RO,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.154515859,0.148895481,0.145599923,,
SE,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.23430528,0.19350456,0.110641334,0.021517832,,,
SE,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.361856607,0.295302889,,,,,
SE,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,7.919467271,6.908101277,6.599306956,5.843229248,4.854441278,2.330074124,
SE,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.031185488,0.015802725,0.000370564,0.000736017,0.000365453,,
SE,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.755648365,0.478830136,0.011065379,0.021978131,0.010920101,,
SE,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,12.22381596,13.37245356,13.92426794,13.01917725,10.05864779,0.084311183,
SE,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,3.54266893,1.403764477,,,,,
SE,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,13.21042045,11.94225744,9.823307749,3.128453778,1.126139164,0.188185414,
SE,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.08138983,0.125835571,0.023641883,0.008588742,0.006664223,,
SE,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,18.02352882,17.60678809,12.87219592,4.301097575,3.681030723,1.047220733,0.748927797
SE,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.722927718,0.045797229,0.010581035,0.021016125,0.01043509,0.004144847,
SE,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,1.416850105,1.165572542,,,,,
SE,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,70.49912744,68.28527086,50.53425239,31.02951155,,,
SE,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,3.32778318,3.276688964,2.742087791,,
SE,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.764763096,0.805076482,0.74670902,0.077436475,,,
SE,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,1.015852212,0.964062413,0.809232643,0.713206329,0.622555678,,
SE,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.165598235,0.127879415,,,,,
SE,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,14.35666322,12.45705724,8.081216213,4.722384733,,,
SE,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.036287465,0.214761081,0.206949336,0.202368852,,
SI,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,2.791062857,2.199180321,1.256845075,0.244324043,,,
SI,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.112509517,0.09181644,0.148910213,,,,
SI,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,0.480276792,0.507060179,0.547537891,0.546439671,0.422142043,0.121864123,
SI,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.039371678,0.0179756,0.003095302,0.000930845,0.000472939,,
SI,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.014032722,0.012814156,0.00116363,0.000346681,0.000183613,,
SI,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.062113035,0.043411331,0.00160694,0.00073911,0.000911233,,
SI,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,1.51195694,1.529710141,1.568545753,1.545594735,0.706581333,0.065279389,
SI,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.122671395,0.05450998,,,,,
SI,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,1.975804182,1.750125926,1.126881495,0.577638326,0.10221574,0.028641359,
SI,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.088102682,0.156317702,0.036318611,0.01994836,0.008298903,,
SI,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,2.041991031,1.991820545,1.731763124,0.89041193,0.536828595,0.130376481,0.159995498
SI,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.656492047,0.041595648,0.026936105,0.019092114,0.009479765,0.003765389,
SI,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.199610147,0.163987795,,,,,
SI,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,10.45487499,10.12656463,7.494125258,4.601612476,,,
SI,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.493503373,0.485926206,0.406645956,,
SI,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.136095345,0.131330298,0.135343273,0.011405459,,,
SI,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.16937124,0.160736418,0.133157306,0.115545977,0.098994781,,
SI,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.046016501,0.033758421,,,,,
SI,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,2.727660235,2.365748778,1.534722608,0.896839092,,,
SI,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.006891437,0.040785778,0.039302231,0.03843234,,
SK,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.578699733,0.47792793,,,,,
SK,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,1.293030857,1.018826218,0.582265448,0.113189327,,,
SK,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.586658979,0.478758957,2.093914197,0.13627261,,,
SK,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,0.199993263,0.16883785,,,,,
SK,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,1.092265647,0.996631531,1.096034198,1.193847799,1.252123602,0.295319925,
SK,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.001764359,,,,,,
SK,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.034127671,0.030588631,0.001349811,0.000808923,0.000413129,,
SK,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.020494682,0.010563974,0.001028298,0.000621604,0.000308644,,
SK,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,5.978648544,6.169350449,6.144994915,5.994677757,2.017246528,0.756821275,
SK,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.096897766,0.009838917,,,,,
SK,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.011451402,0.00224629,,,,,
SK,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,16.76928016,15.93915493,12.49294436,4.27515722,1.492853645,0.291129606,
SK,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.148974602,0.115153195,0.063247231,0.02909568,0.012175023,,
SK,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,8.250364736,8.106596252,7.082020638,4.363958872,1.71043025,0.622938048,0.467086082
SK,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.53551168,0.067907823,0.014680594,0.01558625,0.007739006,,
SK,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.052500047,0.000390147,0.000774949,0.001539209,0.00076426,0.000306485,
SK,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.382801728,0.314487076,,,,,
SK,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,20.04980346,19.42018731,14.37183502,8.824727776,,,
SK,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.946414532,0.931883445,0.779843996,,
SK,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.260996418,0.251858263,0.259554135,0.021872782,,,
SK,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.138104934,0.13106412,0.118648239,0.113426342,0.107178336,,
SK,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.061910892,0.041289813,,,,,
SK,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,3.375908753,2.893539478,1.877114128,1.096920917,,,
SK,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.008428894,0.049884949,0.048070428,0.047006468,,
TR,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,25.2892288,20.8854922,11.94183079,2.322480196,,,
TR,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,22.44901029,17.68839477,10.10902637,1.965141326,,,
TR,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,28.19333743,23.00793698,4.963031865,,,,
TR,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,1.241069305,1.047732658,,,,,
TR,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,11.43526045,12.24047142,14.09447528,14.18973709,10.74507524,4.884875281,
TR,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,1.462599381,0.444715029,0.100966255,0.02230196,0.020507186,,
TR,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,3.752795185,3.354828721,0.292769291,0.021806264,0.043309664,,
TR,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.596831347,0.491584935,0.029105299,0.008672852,0.017225247,,
TR,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,33.61757849,37.43640305,37.69342306,33.11677076,24.01995695,7.676113605,
